ID,X,Y,Z
11636,-1.01251,0.118104,1.30235
11637,-4.38852,0.425728,2.1233
11639,-1.30841,0.188244,1.24232
11640,-1.28702,0.189003,1.24576
11641,-1.04679,0.158532,1.28505
11642,-1.01131,0.159327,1.2892
11643,-1.04426,0.187167,1.27587
11644,-1.01073,0.187058,1.2801
11645,-1.74069,0.146556,0.866377
11646,-1.30932,0.229847,1.2279
11647,-1.28447,0.227804,1.23138
11648,-1.04368,0.228435,1.26348
11649,-0.258416,0.341344,1.67
11650,-0.182333,0.182358,1.11289
11651,-1.60753,0.257068,1.18053
11653,-1.06381,0.296403,1.23808
11654,-1.60369,0.32731,1.16346
11655,-1.55865,0.299,1.18121
11656,-1.55989,0.329595,1.17991
11657,-1.30463,0.298152,1.20742
11658,-1.30482,0.324547,1.196
11660,-1.81919,-0.565611,1.1094
11666,-0.0929819,0.444304,2.1426
11667,-1.38049,0.0936729,0.477985
11669,-0.85075,-1.12593,1.70905
11673,-1.84499,-1.16919,1.2765
11674,-2.62307,-0.804617,1.05187
11675,-2.36927,-0.808915,1.08761
11676,-2.13334,-1.19889,1.24445
11677,-2.07967,-0.396246,0.941641
11678,-2.04903,-0.874646,1.14704
11679,-1.72817,-0.50598,1.07199
11680,-0.958178,-1.11714,1.70592
11681,-0.843884,-1.0605,1.70157
11683,-1.20818,-1.09945,1.66853
11684,-1.06291,-1.08004,1.68003
11685,-15.0951,-10.1036,22.3237
11686,-0.848046,-0.883304,1.64304
11687,-0.797887,-0.881276,1.65091
11688,-2.29133,-1.17417,1.21656
11690,-0.932453,-0.76945,1.59714
11691,-1.00803,-0.778619,1.59016
11692,-0.838167,-0.697883,1.58769
11693,-0.707502,-0.634285,1.5821
11694,-2.21558,-0.87502,1.12767
11695,-1.15257,-0.635963,1.56006
11696,-0.903063,-0.607125,1.58493
11697,-2.6503,-0.862614,1.06976
11698,-1.6559,-0.71338,1.47857
11699,-2.74843,-0.786996,1.03278
11700,-2.59736,-0.780211,1.05351
11701,-0.83495,-0.466577,1.53236
11702,-2.76402,-0.713284,1.00811
11703,-1.47542,-0.467215,1.46873
11704,-0.866907,-0.342392,1.46882
11706,-1.41787,-0.357782,1.40516
11707,-2.4152,-0.460587,0.861775
11708,-1.79901,-0.3754,1.05429
11709,-2.53011,-0.265226,0.868161
11710,-2.44825,-0.196081,0.943932
11711,-2.15037,-0.142912,0.952175
11712,-1.11571,-0.0330003,1.34479
11715,-0.725547,-0.0350858,1.38823
11716,-1.63468,-0.023668,1.25612
11717,-1.63468,-0.023668,1.25612
11718,-1.80525,-0.0616854,0.921332
11719,-1.80525,-0.0616854,0.921332
11720,-0.908822,0.0350678,1.34237
11721,-0.908822,0.0350678,1.34237
11722,-0.886016,0.0349392,1.34611
11723,-1.55829,0.0647128,1.25591
11724,-1.324,0.104859,1.26734
11725,-1.324,0.104859,1.26734
11726,-1.19796,0.0982509,1.28479
11727,-0.921235,0.0792948,1.32596
11728,-0.911528,0.079519,1.32814
11729,-1.62945,0.11741,1.21318
11730,-1.59669,0.106781,1.23202
11731,-1.59669,0.106781,1.23202
11732,-1.56666,0.125115,1.23036
11733,-1.52866,0.135246,1.23181
11734,-1.51689,0.13174,1.23673
11735,-1.61146,0.0752611,0.897102
11736,-1.61146,0.0752611,0.897102
11737,-1.3392,0.200585,1.23638
11738,-1.26892,0.174237,1.25099
11739,-1.26892,0.174237,1.25099
11740,-1.09038,0.172846,1.27399
11741,-1.55164,0.25126,1.21423
11742,-2.08478,0.0967277,0.503785
11743,-2.09392,0.106255,0.558205
11744,-1.90459,0.185955,0.809915
11745,-1.65473,0.213643,0.848376
11746,-1.65473,0.213643,0.848376
11747,-2.06728,0.332859,0.710382
11748,-1.59009,0.301238,0.819082
11749,-1.57583,0.411577,1.12488
11750,-1.28092,0.390254,1.17377
11751,-1.0319,0.401862,1.1988
11752,-1.41527,0.218943,0.429498
11754,-0.846854,-1.0811,1.70891
11755,-0.808066,-1.05499,1.70677
11756,-1.9615,-1.24238,1.25117
11757,-1.74197,-1.2129,1.28515
11758,-1.19483,-1.1478,1.66208
11759,-1.0843,-1.10776,1.69015
11760,-0.851798,-0.986389,1.67795
11761,-2.2291,-1.2382,1.20922
11762,-2.012,-1.19383,1.25618
11763,-0.703265,-0.936962,1.69958
11764,-2.0314,-1.16108,1.23317
11765,-0.856384,-0.873094,1.66473
11766,-2.89675,-1.27487,1.10229
11768,-2.16049,-1.24272,1.80888
11769,-2.16049,-1.24272,1.80888
11770,-2.80259,-1.20589,1.13305
11772,-2.08579,-0.993087,1.20538
11773,-2.8981,-0.932892,1.06905
11774,-1.56046,-0.973364,1.61859
11775,-0.812426,-0.694123,1.58948
11776,-1.74529,-0.782078,1.16013
11777,-1.64528,-0.804428,1.18775
11778,-0.834779,-0.653069,1.57397
11779,-1.07486,-0.653245,1.54369
11780,-0.833579,-0.620882,1.56154
11781,-0.7464,-0.570975,1.55692
11782,-0.7464,-0.570975,1.55692
11783,-3.65146,-0.573915,1.21716
11784,-0.830873,-0.564882,1.54736
11785,-0.829048,-0.533308,1.53566
11786,-2.38243,-0.739547,1.0776
11787,-2.14386,-0.674418,1.10865
11788,-0.6938,-0.470958,1.52991
11789,-1.6337,-0.544973,1.09027
11790,-1.09572,-0.408431,1.45883
11791,-0.744962,-0.363231,1.48945
11792,-1.65236,-0.433217,1.05899
11793,-2.30667,-0.485206,0.865053
11794,-1.94631,-0.420379,1.01932
11795,-1.36997,-0.322959,1.40048
11796,-1.17426,-0.33164,1.42648
11798,-1.18946,-0.281747,1.43983
11799,-3.95345,-0.265804,1.09577
11800,-1.98269,-0.152032,0.927681
11802,-2.52687,-0.0993843,0.792728
11803,-0.760335,0.0600636,1.35307
11804,-1.63118,0.0910919,1.22043
11805,-0.971153,0.112864,1.3069
11806,-0.828571,0.078465,1.33755
11807,-1.21153,0.127658,1.27526
11808,-1.11002,0.140598,1.28301
11809,-4.9794,0.164324,1.00705
11810,-2.05207,0.0742679,0.836059
11811,-1.64035,0.102293,0.885605
11812,-0.790413,0.173139,1.31294
11813,-2.10149,0.0363912,0.493743
11814,-2.07214,0.0664463,0.460448
11815,-0.773456,0.215514,1.30021
11816,-2.07269,0.108412,0.460934
11817,-2.09425,0.105647,0.53926
11818,-2.10225,0.12905,0.616024
11819,-2.11405,0.162621,0.687831
11820,-2.1173,0.170851,0.71565
11821,-2.1179,0.179807,0.740294
11822,-1.62279,0.253196,1.16876
11823,-1.7945,0.253201,0.841243
11824,-1.60212,0.334189,1.14281
11825,-1.27138,0.337754,1.20094
11826,-2.07589,0.153746,0.415712
11828,-1.6379,0.25578,0.836102
11829,-2.02562,0.299179,0.724058
11830,-1.58411,0.315055,0.816889
11831,-1.26199,0.423444,1.16706
11832,-0.621192,-1.11352,1.74992
11833,-0.966659,-1.13052,1.64039
11834,-0.926275,-1.07524,1.7005
11835,-2.24406,-1.2047,1.19875
11836,-1.64525,-1.12649,1.59933
11837,-1.81786,-0.995219,1.24925
11838,-1.85387,-0.961095,1.23312
11839,-1.75961,-0.931078,1.20727
11840,-0.752104,-0.731117,1.60771
11842,-2.14994,-0.960093,1.19357
11843,-1.79193,-0.857814,1.1758
11844,-1.65904,-0.817832,1.18739
11846,-0.801634,-0.637401,1.57348
11847,-0.700822,-0.649014,1.58954
11848,-1.78281,-0.746636,1.14577
11849,-1.5793,-0.75805,1.51223
11850,-1.0952,-0.663762,1.54694
11851,-3.91306,-1.2432,5.40089
11852,-1.43101,-0.67883,1.504
11853,-0.817169,-0.563557,1.54628
11854,-1.59734,-0.644772,1.47608
11856,-1.64511,-0.534494,1.43016
11857,-1.12785,-0.44895,1.46695
11858,-0.894663,-0.407511,1.48535
11860,-0.694424,-0.295758,1.47723
11861,-2.74528,-0.570223,0.984114
11862,-2.75082,-0.571978,0.990462
11863,-2.10168,-0.434274,0.871855
11864,-1.18675,-0.309974,1.42207
11865,-0.817323,-0.280906,1.45181
11866,-1.60152,-0.298153,1.36619
11867,-1.24101,-0.274302,1.42715
11868,-0.764692,-0.228528,1.44374
11869,-2.39511,-0.37633,0.869387
11870,-1.63473,-0.283346,1.01352
11871,-1.16471,-0.218255,1.44707
11872,-2.54956,-0.331374,0.818196
11873,-29.0721,5.05188,70.6963
11874,-1.62311,-0.019467,1.26412
11875,-1.2707,-0.0409592,1.32433
11876,-2.14174,-0.0259724,0.797934
11877,-1.19352,0.0885902,1.28832
11878,-0.924104,0.105898,1.31725
11879,-0.815356,0.105974,1.32889
11881,-3.68442,0.0977677,0.969033
11882,-3.68442,0.0977677,0.969033
11883,-1.48019,0.102177,1.24855
11884,-1.23061,0.132264,1.26958
11885,-0.788088,0.14604,1.31899
11886,-2.14281,0.0751489,0.794817
11887,-1.25171,0.176833,1.26047
11888,-2.09884,0.0241094,0.458166
11889,-2.09884,0.0241094,0.458166
11890,-2.07915,0.0485371,0.466172
11891,-2.09138,0.0779488,0.410759
11892,-2.91891,3.45335,12.2779
11893,-0.991258,0.157754,0.827985
11894,-1.5656,0.392114,1.13398
11895,-1.54026,0.359533,1.17569
11896,-0.996245,0.196773,0.760029
11897,-1.60393,0.328553,0.808357
11898,-1.60183,0.41298,1.12272
11899,-0.886689,-1.12832,1.71211
11900,-0.723091,-1.1231,1.71673
11901,-1.68329,-1.21212,1.26813
11902,-1.65516,-1.19667,1.36654
11903,-1.97311,-1.20879,1.2442
11904,-1.61482,-1.14002,1.5422
11906,-2.69648,-1.25512,1.1457
11907,-1.60067,-1.00837,1.6165
11908,-1.4668,-1.01129,1.6234
11909,-0.70649,-0.762813,1.62802
11910,-0.657541,-0.718833,1.62386
11911,-0.853326,-0.692868,1.58579
11912,-0.800412,-0.700656,1.59321
11914,-0.938768,-0.704547,1.58355
11915,-1.65708,-0.776991,1.51471
11917,-1.13044,-0.680815,1.54226
11918,-1.09543,-0.626072,1.53032
11919,-1.01841,-0.620902,1.53591
11920,-1.99539,-0.735219,1.11171
11921,-1.65019,-0.641113,1.47128
11922,-1.1202,-0.479885,1.50944
11923,-0.826775,-0.451334,1.5088
11925,-2.40309,-0.483265,0.86079
11926,-1.74731,-0.40681,1.03496
11927,-1.6354,-0.369711,1.38278
11928,-0.987943,-0.309388,1.44296
11929,-0.988125,-0.309347,1.44354
11930,-2.10605,-0.420152,0.923118
11931,-2.41126,-0.365565,0.859224
11932,-2.31067,-0.35901,0.895081
11933,-1.90724,-0.192986,0.951416
11934,-1.90599,-0.168095,0.942249
11935,-0.912318,0.0212124,1.34686
11936,-0.793173,0.02122,1.36421
11937,-1.72732,-0.0480536,0.924062
11938,-1.62141,0.0235872,1.25378
11939,-1.20665,0.0220929,1.30871
11940,-1.13576,0.0221556,1.31669
11941,-1.11312,0.0221838,1.32127
11942,-1.60895,0.0204607,0.912164
11943,-1.26825,0.0917141,1.27672
11944,-1.87727,0.0350087,0.880511
11945,-1.61433,0.12172,1.2244
11946,-0.885869,0.0777054,1.03826
11947,-0.795981,0.159308,1.31782
11950,-45.1561,-24.6173,47.0605
11953,-4.59302,-0.59838,1.22275
11956,-1.8441,-0.0545798,-0.10755
11957,-1.41528,0.218773,0.429438
11958,-2.01105,-1.17815,0.965279
11964,-2.29076,-0.174322,0.315103
11967,-2.35966,-0.0526758,-0.123458
11969,-2.07606,0.202117,0.380446
11970,-2.06994,0.228214,0.432709
11971,-2.08431,0.217566,0.363053
11972,-2.05681,0.225137,0.361884
11973,-1.68041,2.24818,5.54648
11980,-2.63649,-0.424715,0.796277
11981,-0.86043,-0.00101254,0.408589
11983,-1.56524,0.34168,0.862177
11987,-25.1482,-5.99678,25.1383
11988,-25.2358,-4.93013,24.9299
11994,-1.84013,-0.0733897,-0.0987082
11999,-1.88053,-0.316287,-0.162496
12010,-2.11831,-1.25842,1.21137
12011,-2.03566,-1.27661,1.22042
12012,-1.76729,-1.21208,1.27259
12013,-3.42917,-1.9948,2.68023
12014,-2.26104,-1.21231,1.21145
12017,-1.11902,-1.11723,1.66602
12019,-1.0258,-1.0986,1.69198
12021,-1.68109,-1.05403,1.25832
12022,-1.33637,-1.11374,1.63807
12023,-1.2775,-1.10111,1.65581
12024,-1.16426,-1.03394,1.65232
12025,-1.04284,-1.06304,1.67111
12026,-0.741802,-0.959911,1.68072
12027,-0.621057,-0.965972,1.73606
12028,-2.82299,-1.24381,1.14882
12029,-2.48653,-1.15555,1.18284
12030,-2.42349,-1.05641,1.21922
12031,-1.63835,-1.05792,1.5872
12032,-1.4466,-1.07943,1.63722
12033,-0.866232,-0.956422,1.75376
12034,-0.762388,-0.892667,1.65955
12035,-0.762388,-0.892667,1.65955
12036,-0.711139,-0.925162,1.69587
12037,-1.63644,-1.01547,1.58949
12038,-1.58907,-0.982011,1.62585
12039,-1.37148,-0.994128,1.61984
12040,-1.30185,-0.941374,1.64411
12041,-0.736767,-0.864096,1.65096
12042,-2.93905,-1.08702,1.11273
12043,-2.05041,-0.940197,1.16649
12044,-1.77835,-0.916153,1.20783
12045,-1.77513,-0.914287,1.19782
12046,-1.60947,-0.971567,1.57939
12047,-1.60981,-0.932813,1.57307
12048,-1.32629,-0.882512,1.59242
12049,-0.852587,-0.807996,1.62922
12050,-0.708138,-0.786188,1.62001
12051,-0.707465,-0.770567,1.62752
12052,-0.618796,-0.779204,1.63755
12053,-2.90752,-0.98831,1.08912
12054,-1.64191,-0.831129,1.19711
12055,-1.60566,-0.884396,1.55125
12056,-1.09287,-0.816658,1.5927
12057,-1.00594,-0.769711,1.59242
12058,-0.956923,-0.770772,1.59707
12059,-0.974022,-0.757046,1.58974
12060,-0.810175,-0.74691,1.61244
12061,-1.91061,-0.805125,1.14613
12062,-1.02365,-0.721543,1.57551
12063,-0.980761,-0.734844,1.58358
12064,-0.801478,-0.677215,1.58619
12065,-1.19501,-0.681489,1.53981
12066,-1.17074,-0.675165,1.53537
12067,-2.59736,-0.780211,1.05351
12068,-1.63116,-0.633915,1.13716
12069,-1.55727,-0.641739,1.51249
12070,-1.37695,-0.66639,1.51015
12071,-1.28668,-0.632669,1.53999
12072,-1.07642,-0.597898,1.52396
12073,-1.07691,-0.598737,1.52806
12074,-2.20079,-0.602038,1.03835
12075,-2.14878,-0.565049,1.06887
12077,-2.0959,-0.565079,1.07407
12078,-1.87105,-0.565006,1.10202
12079,-1.87048,-0.564858,1.10077
12080,-1.81904,-0.565461,1.10907
12081,-1.34066,-0.498262,1.46123
12082,-1.34069,-0.498251,1.46099
12083,-1.14533,-0.474989,1.04947
12084,-2.75959,-0.566523,0.963401
12085,-3.02847,-0.564068,0.95277
12087,-2.42192,-0.4393,0.850084
12088,-2.41207,-0.425248,0.8638
12089,-1.95579,-0.401025,1.00932
12090,-1.9675,-0.386564,0.981851
12091,-1.1638,-0.30597,1.41983
12092,-0.985029,-0.326737,1.45006
12093,-0.884132,-0.310479,1.45675
12094,-1.15282,-0.303147,1.42205
12095,-2.14968,-0.298452,0.941181
12096,-1.12514,-0.230556,1.42141
12097,-1.12514,-0.230556,1.42141
12098,-2.76348,-0.287855,0.856618
12099,-2.71182,-0.268991,0.858512
12100,-2.1224,-0.280369,0.561694
12101,-2.38804,-0.199006,0.95566
12102,-3.0126,-0.134774,0.786609
12103,-1.83723,-0.132028,1.04462
12104,-1.16415,-0.0437054,1.35658
12105,-0.750784,-0.0347162,1.38452
12106,-0.739693,-0.0350266,1.38525
12107,-3.71743,-0.0264834,1.03084
12108,-2.52176,-0.11209,0.804939
12109,-1.61727,-0.0623144,0.942453
12110,-1.26289,-0.0312792,1.33799
12111,-1.16968,0.000901689,1.32027
12112,-1.60988,-0.0342739,0.943879
12113,-1.62115,-0.0185435,0.929299
12114,-1.52188,0.037346,1.26365
12115,-1.52188,0.037346,1.26365
12116,-1.20755,-0.00156976,1.2182
12117,-0.778508,0.0339627,1.3561
12118,-0.778508,0.0339627,1.3561
12119,-0.730503,0.0335016,1.36138
12120,-0.730503,0.0335016,1.36138
12121,-0.718837,0.0335587,1.36427
12122,-0.718837,0.0335587,1.36427
12123,-3.02199,0.0513381,0.725398
12125,-1.97556,0.00895009,0.881453
12126,-1.97556,0.00895009,0.881453
12127,-1.6081,0.00971226,0.931383
12128,-1.35461,0.0804644,1.27434
12129,-1.27155,0.0618597,1.28754
12130,-1.19057,0.0793696,1.29196
12131,-1.04577,0.0786116,1.30973
12132,-4.00527,0.187713,0.92218
12133,-1.60239,0.0774832,0.905695
12134,-1.60239,0.0774832,0.905695
12135,-1.6195,0.0736956,1.04151
12136,-1.59598,0.131791,1.2236
12137,-1.2001,0.151753,1.30069
12138,-1.09215,0.103487,1.29259
12139,-1.09215,0.103487,1.29259
12140,-0.912431,0.114354,1.31845
12141,-0.783755,0.104009,1.33354
12142,-0.770456,0.104016,1.33484
12143,-0.770456,0.104016,1.33484
12144,-2.19407,0.115397,0.713076
12145,-1.8902,0.10983,0.895771
12146,-1.15445,0.195053,1.28498
12147,-1.09095,0.173206,1.27635
12148,-0.980201,0.172708,1.28782
12149,-0.759819,0.172439,1.31451
12150,-0.759819,0.172439,1.31451
12151,-1.96603,0.16364,0.815668
12152,-1.59785,0.146643,0.883344
12153,-1.59785,0.146643,0.883344
12155,-1.33256,0.218744,1.23229
12156,-1.27205,0.218011,1.23783
12157,-0.865069,0.00636002,0.413564
12158,-0.865069,0.00636002,0.413564
12159,-2.07088,0.136116,0.425533
12160,-2.07317,0.150581,0.423684
12161,-2.12339,0.807686,2.68765
12162,-1.55778,0.3384,1.166
12163,-1.38125,0.312366,1.19361
12164,-1.38064,0.311339,1.19029
12165,-1.99111,0.101186,0.157983
12166,-2.06605,0.207213,0.412463
12167,-2.10329,0.276155,0.709498
12168,-1.58978,0.302297,0.868269
12169,-1.6094,0.352035,1.1409
12170,-1.21586,0.362018,1.26807
12171,-2.33939,0.122353,0.0119281
12172,-2.33939,0.122353,0.0119281
12173,-2.07398,0.205226,0.30781
12174,-2.0823,0.219154,0.375164
12175,-2.05754,0.229991,0.376485
12176,-2.09669,0.302649,0.669818
12177,-1.78406,0.333887,0.783614
12178,-1.58968,0.348836,0.878299
12179,-1.19665,0.385281,1.1844
12180,-1.18895,0.388899,1.18219
12181,-1.93165,0.12881,0.0710104
12182,-1.25868,0.40661,1.09237
12184,-0.758539,-1.14813,1.7179
12185,-1.75232,-1.21046,1.27131
12186,-0.833022,-1.11413,1.69883
12187,-0.820552,-1.11563,1.70337
12188,-0.737675,-1.11627,1.71964
12189,-0.59925,-1.06869,1.73667
12190,-1.66106,-1.11492,1.28345
12191,-1.13166,-1.11528,1.66344
12192,-1.06137,-1.12109,1.67056
12193,-1.05105,-1.11475,1.67349
12194,-0.951326,-1.07402,1.69315
12195,-0.933741,-1.05241,1.68928
12196,-0.894784,-1.06796,1.69563
12197,-0.826896,-1.06303,1.69853
12198,-0.720081,-1.05365,1.71896
12199,-0.719368,-1.01884,1.71293
12200,-1.68639,-1.12348,1.54634
12201,-1.02057,-1.01366,1.66397
12202,-0.802304,-0.985999,1.68268
12203,-0.60093,-0.963029,1.72437
12204,-2.63904,-1.63205,2.90635
12205,-1.65032,-1.00042,1.23829
12206,-1.68508,-1.0652,1.58983
12207,-1.68418,-1.06436,1.58766
12208,-1.6543,-1.08372,1.601
12209,-1.14854,-1.01309,1.63868
12210,-0.850206,-0.94469,1.66729
12211,-0.849523,-0.924338,1.66248
12212,-2.01935,-1.00793,1.1929
12213,-1.78835,-0.933598,1.20328
12214,-1.78835,-0.933598,1.20328
12215,-1.65158,-0.956959,1.23441
12216,-1.69106,-0.997521,1.54508
12217,-1.19559,-0.938343,1.6506
12218,-0.856379,-0.873493,1.66705
12219,-0.846595,-0.866986,1.63859
12220,-1.61067,-0.910932,1.56756
12221,-1.32563,-0.910946,1.59726
12222,-0.667929,-0.815439,1.68494
12223,-0.659238,-0.769238,1.63244
12224,-0.630652,-0.778264,1.63146
12225,-0.630659,-0.778393,1.63249
12226,-0.635313,-0.768989,1.63575
12227,-2.85233,-0.9713,1.05919
12228,-2.7173,-0.980736,1.12508
12229,-1.65827,-0.83188,1.18417
12230,-1.2013,-0.813973,1.60899
12231,-1.20143,-0.814118,1.60991
12232,-0.790739,-0.719629,1.59649
12233,-1.95931,-0.779582,1.13317
12234,-0.951498,-0.680459,1.57182
12235,-0.883236,-0.679238,1.58034
12236,-1.88618,-0.73644,1.14793
12237,-1.64134,-0.699565,1.147
12238,-0.770435,-0.62893,1.57447
12239,-2.09173,-0.674537,1.11454
12240,-1.2322,-0.605324,1.53657
12241,-1.11859,-0.639317,1.53476
12242,-0.909941,-0.528012,1.09126
12243,-0.909941,-0.528012,1.09126
12244,-0.83192,-0.590454,1.56279
12245,-2.90875,-0.739601,1.01815
12246,-2.34961,-0.670853,1.05573
12247,-1.95061,-0.630891,1.08223
12248,-1.62634,-0.602061,1.12175
12249,-3.68348,-0.575262,1.22211
12250,-1.20119,-0.579602,1.53213
12251,-1.14935,-0.527198,1.06882
12252,-0.838656,-0.525378,1.55642
12253,-0.828834,-0.517051,1.53161
12254,-2.36875,-0.617247,1.04621
12255,-2.36875,-0.617247,1.04621
12256,-0.927857,-0.471319,1.52191
12258,-1.23742,-0.466074,1.49186
12259,-1.18497,-0.467387,1.49917
12260,-1.18495,-0.467394,1.49924
12261,-0.795981,-0.409656,1.49886
12262,-2.11629,-0.433749,1.00297
12263,-1.95804,-0.438538,1.02326
12264,-1.00974,-0.363495,1.45769
12265,-2.51333,-0.453852,0.85156
12266,-1.78565,-0.398646,1.0285
12267,-1.6261,-0.358123,1.03893
12268,-0.867875,-0.308535,1.45844
12269,-0.842967,-0.300585,1.45654
12270,-3.04413,-0.41114,0.870117
12271,-2.47084,-0.34908,0.871337
12272,-1.64744,-0.300399,1.01589
12273,-1.62274,-0.306535,1.04154
12274,-1.48707,-0.280174,1.39822
12275,-1.48707,-0.280174,1.39822
12276,-4.29107,-0.271833,1.04989
12277,-1.21798,-0.281591,1.43826
12278,-2.54045,-0.32626,0.839872
12279,-2.54244,-0.326151,0.841744
12280,-1.62836,-0.225566,1.33809
12281,-1.33903,-0.186089,2.16255
12282,-1.61539,-0.169984,1.31871
12283,-1.728,-0.158746,0.960606
12284,-1.728,-0.158746,0.960606
12285,-0.742032,-0.102257,1.40526
12286,-0.742055,-0.102304,1.40519
12287,-3.95919,-0.168957,1.05069
12288,-2.52396,-0.118392,0.796316
12289,-2.15192,-0.117182,0.88046
12290,-1.90034,-0.129068,0.956321
12291,-1.90097,-0.129062,0.957036
12292,-1.60671,-0.0982906,0.945166
12293,-1.586,-0.0967075,1.30526
12294,-1.57437,-0.0669001,1.30919
12295,-0.972379,-0.0558328,1.36957
12297,-1.56022,-0.0318122,1.29641
12298,-1.63229,0.0480246,1.23369
12299,-4.18394,0.110625,0.891174
12300,-3.8646,0.113419,0.934603
12301,-2.50629,-0.0622981,0.468035
12302,-1.88492,0.00961796,0.886444
12303,-0.722833,0.0599567,1.35689
12304,-4.29933,0.155812,0.927005
12305,-4.14561,0.168313,0.891483
12306,-4.00367,0.162491,0.896272
12307,-3.99345,0.180891,0.935752
12308,-3.99345,0.180891,0.935752
12309,-3.87002,0.177965,0.922552
12310,-3.85444,0.167601,0.930817
12311,-2.19936,0.0516565,0.769077
12312,-1.74722,0.0435686,0.866442
12313,-1.49882,0.127699,1.23592
12314,-1.51753,0.157568,1.24562
12315,-1.51775,0.158496,1.247
12316,-1.41661,0.105993,1.24916
12317,-1.08847,0.113027,1.29268
12318,-0.951078,0.140869,1.30579
12319,-2.14357,0.105904,0.673652
12320,-1.60017,0.201212,1.20258
12321,-1.5552,0.182365,1.23761
12322,-1.10786,0.153682,1.27382
12323,-2.34235,0.0886319,0.359148
12324,-2.10224,0.113192,0.607378
12325,-1.88891,0.154371,0.86423
12326,-1.5513,0.250321,1.21514
12327,-1.29792,0.21779,1.2362
12328,-1.06446,0.199949,1.27141
12329,-0.971598,0.199598,1.28176
12330,-2.07314,0.0842154,0.296007
12331,-2.07132,0.101699,0.447501
12332,-2.07337,0.127147,0.432005
12333,-2.48724,0.0704484,0.0286171
12334,-1.88562,0.245535,0.834378
12335,-1.93982,0.37338,1.18099
12336,-1.61971,0.320554,1.14673
12338,-1.18601,0.34511,1.21916
12339,-0.788671,0.356368,1.29166
12340,-2.33285,0.128871,0.0233509
12341,-2.33285,0.128871,0.0233509
12342,-2.11877,0.120185,0.0626
12343,-2.06875,0.230361,0.374283
12344,-1.96331,0.321925,0.728943
12345,-1.82,0.335776,0.77094
12346,-1.29829,0.406775,1.16569
12347,-1.55712,0.296689,0.676764
12348,-1.55417,-1.26934,1.25912
12349,-0.807659,-1.11961,1.69978
12350,-0.605138,-1.04813,1.72307
12351,-1.82584,-1.14369,1.26733
12352,-1.76078,-1.15001,1.27581
12353,-1.25224,-1.14741,1.66
12354,-1.14053,-1.14883,1.6741
12355,-2.3122,-1.20974,1.20018
12357,-1.12369,-1.04882,1.65311
12358,-0.978593,-1.00694,1.69876
12359,-2.84881,-1.19403,1.1406
12360,-2.51217,-1.19334,1.18278
12364,-1.59293,-1.07664,1.61589
12365,-1.22459,-1.00977,1.67082
12366,-1.1953,-1.00446,1.66834
12367,-0.863127,-0.954945,1.70021
12368,-0.864513,-0.951847,1.68851
12369,-2.50178,-1.10923,1.16475
12370,-2.108,-1.00269,1.20041
12371,-1.94104,-1.00607,1.23775
12372,-1.64886,-0.902807,1.22257
12373,-1.66301,-1.01117,1.58423
12374,-1.30152,-1.00317,1.68291
12375,-0.96147,-0.928367,1.68222
12376,-18.8489,-7.77486,18.7974
12377,-2.19167,-0.995489,1.20287
12378,-2.1576,-0.963158,1.20401
12379,-1.94102,-0.926516,1.18282
12380,-1.60183,-0.950092,1.60339
12381,-1.60341,-0.94997,1.60137
12383,-1.35115,-0.912872,1.59423
12385,-1.25605,-0.871855,1.6169
12386,-1.20438,-0.873516,1.62962
12387,-0.956126,-0.81453,1.63685
12388,-0.903561,-0.816101,1.64673
12389,-2.43281,-0.943178,1.14172
12390,-1.6616,-0.819506,1.19457
12391,-1.65989,-0.877271,1.54083
12392,-2.31032,-0.870743,1.12008
12394,-0.823951,-0.668221,1.58074
12396,-0.685925,-0.651876,1.60626
12397,-0.685687,-0.653447,1.61455
12398,-2.91728,-0.850913,1.02372
12399,-2.06104,-0.747586,1.11245
12400,-1.82068,-0.744623,1.18334
12402,-1.65335,-0.714463,1.48455
12403,-1.52998,-0.715668,1.50431
12404,-1.16272,-0.697919,1.54958
12405,-2.87337,-0.778738,1.00922
12406,-2.3307,-0.74652,1.06766
12407,-1.74148,-0.619839,1.10268
12408,-1.6531,-0.666772,1.47437
12410,-1.39499,-0.616599,1.49534
12411,-1.23205,-0.647264,1.55223
12412,-1.20597,-0.647286,1.55143
12413,-1.17901,-0.642838,1.55621
12414,-1.14524,-0.591514,1.52537
12415,-1.14585,-0.593416,1.54182
12416,-0.98472,-0.590871,1.53921
12417,-0.707834,-0.57119,1.56033
12418,-3.03902,-0.741795,0.979247
12419,-1.58513,-0.590272,1.48393
12420,-1.28498,-0.591192,1.51039
12421,-1.17698,-0.57847,1.53646
12422,-0.792687,-0.528954,1.53613
12423,-0.938696,-0.468717,1.52731
12424,-1.64483,-0.482289,1.41435
12425,-1.28517,-0.447532,1.44608
12426,-1.02132,-0.353655,1.4535
12427,-1.85053,-0.375178,1.05194
12428,-1.1475,-0.324803,1.43026
12430,-2.94423,-0.426357,0.890618
12431,-1.80957,-0.327685,1.03808
12432,-1.57396,-0.276139,1.38832
12433,-1.51341,-0.27774,1.39578
12434,-1.2712,-0.278469,1.41453
12435,-1.27149,-0.278461,1.42042
12437,-1.13032,-0.280793,1.42368
12438,-1.90769,-0.258354,1.00072
12439,-1.52563,-0.228396,1.3772
12440,-1.52563,-0.228396,1.3772
12441,-1.47321,-0.228569,1.38498
