RepID,X,Y,Z
P1010465.JPG_repNr_3,0.257108,-0.602128,0.866834,0.325001,-0.777872,0.338841
P1010465.JPG_repNr_3,0.272549,-0.289784,0.764311,0.340418,-0.46425,0.236571
P1010465.JPG_repNr_4,0.277808,-0.183406,0.729393,0.291327,0.0900543,0.639633
P1010465.JPG_repNr_4,0.311581,-0.27002,0.466786,0.325089,0.00399577,0.377136
P1010465.JPG_repNr_4,0.345668,-0.357438,0.20174,0.359165,-0.0828607,0.112203
P1010465.JPG_repNr_4,0.277808,-0.183406,0.729393,0.345668,-0.357438,0.20174
P1010465.JPG_repNr_4,0.291327,0.0900543,0.639633,0.359165,-0.0828607,0.112203
P1010466.JPG_repNr_4,0.242848,-0.0716314,1.00233,0.255868,0.200548,0.916327
P1010466.JPG_repNr_4,0.276588,-0.157953,0.739997,0.289684,0.114565,0.653417
P1010466.JPG_repNr_4,0.312266,-0.249235,0.462584,0.325445,0.0236402,0.375396
P1010466.JPG_repNr_4,0.346247,-0.336173,0.198375,0.359503,-0.0629581,0.110607
P1010466.JPG_repNr_4,0.242848,-0.0716314,1.00233,0.346247,-0.336173,0.198375
P1010466.JPG_repNr_4,0.255868,0.200548,0.916327,0.359503,-0.0629581,0.110607
P1010467.JPG_repNr_3,0.420871,-1.01247,-0.406044,0.435738,-0.707545,-0.504549
P1010467.JPG_repNr_3,0.454824,-1.09945,-0.670047,0.469698,-0.794172,-0.768585
P1010467.JPG_repNr_3,0.488927,-1.18681,-0.935214,0.503809,-0.881183,-1.0338
P1010467.JPG_repNr_3,0.420871,-1.01247,-0.406044,0.488927,-1.18681,-0.935214
P1010467.JPG_repNr_3,0.435738,-0.707545,-0.504549,0.503809,-0.881183,-1.0338
P1010467.JPG_repNr_4,0.442623,-0.566342,-0.550166,0.453856,-0.335941,-0.624595
P1010467.JPG_repNr_4,0.476585,-0.652802,-0.814211,0.487826,-0.422141,-0.888681
P1010467.JPG_repNr_4,0.5107,-0.739653,-1.07945,0.521946,-0.508725,-1.15394
P1010467.JPG_repNr_4,0.442623,-0.566342,-0.550166,0.5107,-0.739653,-1.07945
P1010467.JPG_repNr_4,0.453856,-0.335941,-0.624595,0.521946,-0.508725,-1.15394
P1010468.JPG_repNr_1,0.185013,-0.396655,1.42844,0.200385,-0.0819154,1.32657
P1010468.JPG_repNr_1,0.218876,-0.484679,1.16508,0.234305,-0.168685,1.06283
P1010468.JPG_repNr_1,0.254748,-0.577929,0.88609,0.270238,-0.260604,0.783439
P1010468.JPG_repNr_1,0.291097,-0.672417,0.603388,0.306649,-0.353746,0.500331
P1010468.JPG_repNr_1,0.32549,-0.761821,0.335902,0.341101,-0.441874,0.232461
P1010468.JPG_repNr_1,0.185013,-0.396655,1.42844,0.32549,-0.761821,0.335902
P1010468.JPG_repNr_1,0.200385,-0.0819154,1.32657,0.341101,-0.441874,0.232461
P1010468.JPG_repNr_2,0.205636,0.0256178,1.29177,0.219129,0.301901,1.20235
P1010468.JPG_repNr_2,0.239576,-0.0607228,1.0279,0.25312,0.216663,0.938145
P1010468.JPG_repNr_2,0.275531,-0.152189,0.748368,0.289128,0.126364,0.65826
P1010468.JPG_repNr_2,0.311963,-0.24487,0.465121,0.325615,0.0348644,0.374657
P1010468.JPG_repNr_2,0.346434,-0.332562,0.19712,0.360137,-0.0517089,0.106318
P1010468.JPG_repNr_2,0.205636,0.0256178,1.29177,0.346434,-0.332562,0.19712
P1010468.JPG_repNr_2,0.219129,0.301901,1.20235,0.360137,-0.0517089,0.106318
P1010468.JPG_repNr_3,0.188517,-0.404738,1.40124,0.20346,-0.098756,1.30221
P1010468.JPG_repNr_3,0.22142,-0.490263,1.14535,0.236417,-0.183097,1.04596
P1010468.JPG_repNr_3,0.25614,-0.580514,0.875317,0.271195,-0.272096,0.775548
P1010468.JPG_repNr_3,0.291142,-0.671497,0.60309,0.306255,-0.36182,0.502941
P1010468.JPG_repNr_3,0.32507,-0.759689,0.339218,0.34024,-0.448789,0.238701
P1010468.JPG_repNr_3,0.188517,-0.404738,1.40124,0.32507,-0.759689,0.339218
P1010468.JPG_repNr_3,0.20346,-0.098756,1.30221,0.34024,-0.448789,0.238701
P1010468.JPG_repNr_4,0.208564,0.00575507,1.26839,0.221682,0.274355,1.18145
P1010468.JPG_repNr_4,0.24154,-0.0781807,1.01201,0.254705,0.191461,0.924763
P1010468.JPG_repNr_4,0.276337,-0.166753,0.741472,0.289553,0.103986,0.653892
P1010468.JPG_repNr_4,0.311417,-0.256045,0.468735,0.324684,0.0157991,0.380823
P1010468.JPG_repNr_4,0.345421,-0.342597,0.204368,0.358737,-0.0696795,0.116132
P1010468.JPG_repNr_4,0.208564,0.00575507,1.26839,0.345421,-0.342597,0.204368
P1010468.JPG_repNr_4,0.221682,0.274355,1.18145,0.358737,-0.0696795,0.116132
P1010468.JPG_repNr_5,0.403329,-0.951047,-0.26883,0.418238,-0.645301,-0.367607
P1010468.JPG_repNr_5,0.437124,-1.03884,-0.531657,0.452086,-0.731913,-0.630793
P1010468.JPG_repNr_5,0.470913,-1.12663,-0.794452,0.485931,-0.818512,-0.893949
P1010468.JPG_repNr_5,0.403329,-0.951047,-0.26883,0.470913,-1.12663,-0.794452
P1010468.JPG_repNr_5,0.418238,-0.645301,-0.367607,0.485931,-0.818512,-0.893949
P1010469.JPG_repNr_3,0.257198,-0.601505,0.86618,0.273101,-0.274563,0.760848
P1010469.JPG_repNr_3,0.290945,-0.688845,0.603737,0.306896,-0.361173,0.498076
P1010469.JPG_repNr_3,0.324889,-0.776695,0.339756,0.340889,-0.448289,0.233763
P1010469.JPG_repNr_3,0.257198,-0.601505,0.86618,0.324889,-0.776695,0.339756
P1010469.JPG_repNr_3,0.273101,-0.274563,0.760848,0.340889,-0.448289,0.233763
P1010469.JPG_repNr_4,0.278533,-0.162901,0.724873,0.290567,0.0844967,0.645168
P1010469.JPG_repNr_4,0.312344,-0.249261,0.461988,0.324414,-0.00130995,0.382034
P1010469.JPG_repNr_4,0.346353,-0.336126,0.197563,0.35846,-0.0876195,0.117358
P1010469.JPG_repNr_4,0.278533,-0.162901,0.724873,0.346353,-0.336126,0.197563
P1010469.JPG_repNr_4,0.290567,0.0844967,0.645168,0.35846,-0.0876195,0.117358
P1010470.JPG_repNr_2,0.278872,-0.153928,0.722729,0.291984,0.111708,0.635687
P1010470.JPG_repNr_2,0.312761,-0.239512,0.459283,0.325922,0.0278222,0.371952
P1010470.JPG_repNr_2,0.347037,-0.326072,0.192831,0.360247,-0.0570199,0.105213
P1010470.JPG_repNr_2,0.278872,-0.153928,0.722729,0.347037,-0.326072,0.192831
P1010470.JPG_repNr_2,0.291984,0.111708,0.635687,0.360247,-0.0570199,0.105213
P1010471.JPG_repNr_2,0.274038,-0.244142,0.755196,0.286108,0.00501778,0.67531
P1010471.JPG_repNr_2,0.307916,-0.330051,0.491828,0.320017,-0.0796253,0.411759
P1010471.JPG_repNr_2,0.342749,-0.418386,0.221023,0.354884,-0.166657,0.140767
P1010471.JPG_repNr_2,0.274038,-0.244142,0.755196,0.342749,-0.418386,0.221023
P1010471.JPG_repNr_2,0.276731,-0.188565,0.737377,0.345456,-0.362236,0.203122
P1010471.JPG_repNr_2,0.280075,-0.119514,0.715238,0.348819,-0.292474,0.180879
P1010471.JPG_repNr_2,0.283419,-0.0504932,0.693108,0.35218,-0.222741,0.158647
P1010471.JPG_repNr_2,0.286108,0.00501778,0.67531,0.354884,-0.166657,0.140767
P1010472.JPG_repNr_1,0.21958,-0.510175,1.15843,0.235567,-0.180033,1.05262
P1010472.JPG_repNr_1,0.253588,-0.599143,0.893901,0.26967,-0.267407,0.787446
P1010472.JPG_repNr_1,0.289941,-0.694244,0.61114,0.306124,-0.360805,0.503994
P1010472.JPG_repNr_1,0.324714,-0.785212,0.340669,0.340995,-0.450146,0.23286
P1010472.JPG_repNr_1,0.21958,-0.510175,1.15843,0.324714,-0.785212,0.340669
P1010472.JPG_repNr_1,0.235567,-0.180033,1.05262,0.340995,-0.450146,0.23286
P1010473.JPG_repNr_1,0.183613,-0.410552,1.43846,0.199456,-0.0881198,1.33337
P1010473.JPG_repNr_1,0.217571,-0.498808,1.17436,0.233443,-0.174941,1.06911
P1010473.JPG_repNr_1,0.253838,-0.593068,0.892293,0.26974,-0.267667,0.786895
P1010473.JPG_repNr_1,0.290119,-0.687362,0.610127,0.306051,-0.360425,0.504573
P1010473.JPG_repNr_1,0.324738,-0.777338,0.340882,0.340699,-0.448936,0.235184
P1010473.JPG_repNr_1,0.183613,-0.410552,1.43846,0.324738,-0.777338,0.340882
P1010473.JPG_repNr_1,0.199456,-0.0881198,1.33337,0.340699,-0.448936,0.235184
P1010473.JPG_repNr_2,0.204859,0.0218498,1.29752,0.216806,0.264994,1.21828
P1010473.JPG_repNr_2,0.238856,-0.0644827,1.03322,0.250824,0.179741,0.953861
P1010473.JPG_repNr_2,0.275164,-0.156685,0.750948,0.287155,0.0886911,0.671469
P1010473.JPG_repNr_2,0.311485,-0.248922,0.468574,0.323499,-0.00239063,0.388978
P1010473.JPG_repNr_2,0.346142,-0.336933,0.199134,0.358178,-0.0893001,0.119427
P1010473.JPG_repNr_2,0.204859,0.0218498,1.29752,0.346142,-0.336933,0.199134
P1010473.JPG_repNr_2,0.216806,0.264994,1.21828,0.358178,-0.0893001,0.119427
P1010474.JPG_repNr_2,0.223418,-0.0254297,1.15323,0.237421,0.258122,1.06027
P1010474.JPG_repNr_2,0.257216,-0.110983,0.890489,0.271237,0.174031,0.797459
P1010474.JPG_repNr_2,0.293389,-0.202548,0.609276,0.30743,0.0840321,0.516182
